,Year,Tm,Player,Age,Games,MP,PER ,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%
1855,2014,DEN,Nate Robinson,29,44,866,15.6,0.544,0.402,0.222,2.6,7.5,5.0,21.3,2.0,0.3,12.1
1856,2014,CHI,Luol Deng,28,23,860,17.0,0.536,0.175,0.35,5.4,15.4,10.5,18.7,1.5,0.4,12.6
1857,2014,BRK,Andrei Kirilenko,32,45,857,12.4,0.532,0.031,0.7440000000000001,7.7,12.7,10.2,13.1,2.4,1.9,20.3
1858,2014,DEN,Aaron Brooks,29,29,841,12.9,0.508,0.365,0.16,2.6,7.5,5.0,27.7,1.6,0.6,16.2
1859,2014,MIA,Michael Beasley,25,55,831,16.8,0.5589999999999999,0.152,0.223,4.9,20.5,13.0,8.8,1.5,2.2,12.8
1860,2014,NOP,Jason Smith,27,31,830,12.4,0.495,0.0,0.177,7.0,18.5,12.7,5.6,0.7,2.9,8.4
1861,2014,ATL,Cartier Martin,29,53,822,10.9,0.555,0.57,0.23800000000000002,1.7,13.0,7.4,5.9,1.6,0.7,10.4
1862,2014,MIL,Caron Butler,33,34,821,12.4,0.494,0.415,0.158,2.2,20.5,11.0,11.9,1.5,1.1,12.1
1863,2014,MIN,Gorgui Dieng,24,60,818,16.5,0.534,0.004,0.41,13.4,26.9,20.0,7.2,1.8,4.6,16.8
1864,2014,DAL,Devin Harris,30,40,818,14.6,0.517,0.39799999999999996,0.45299999999999996,1.1,10.8,6.0,31.0,1.8,0.2,16.2
1865,2014,MIN,Luc Mbah a Moute,27,55,807,7.5,0.498,0.087,0.335,6.2,10.0,8.0,3.6,1.3,0.8,16.3
1866,2014,CLE,Spencer Hawes,25,27,804,16.6,0.5710000000000001,0.354,0.172,5.9,23.6,14.5,13.5,0.8,2.8,14.5
1867,2014,MIL,Ekpe Udoh,26,42,804,7.6,0.44,0.0,0.32899999999999996,8.4,12.8,10.5,5.7,1.0,4.4,18.8
1868,2014,NOP,Ryan Anderson,25,22,795,18.8,0.5720000000000001,0.46299999999999997,0.175,9.5,11.3,10.4,3.6,0.7,0.7,5.0
1869,2014,BOS,Chris Johnson,23,40,789,10.8,0.537,0.593,0.201,4.3,9.8,7.0,6.0,1.8,0.4,8.6
1870,2014,DEN,Quincy Miller,21,52,789,8.6,0.45899999999999996,0.36700000000000005,0.215,4.9,15.2,10.1,4.9,1.4,3.0,14.6
1871,2014,SAC,Quincy Acy,23,56,786,9.6,0.518,0.079,0.354,9.5,19.5,14.4,4.4,1.2,2.4,16.0
1872,2014,OKC,Perry Jones,22,62,764,10.1,0.541,0.337,0.23199999999999998,4.3,12.1,8.4,4.9,0.9,2.0,9.5
1873,2014,MIL,Luke Ridnour,32,36,763,9.1,0.45299999999999996,0.311,0.087,2.2,7.3,4.7,25.3,1.6,0.2,16.8
1874,2014,MIN,Chase Budinger,25,41,751,9.7,0.505,0.47200000000000003,0.154,2.7,12.5,7.5,6.2,1.2,0.2,8.1
1875,2014,LAL,Shawne Williams,27,36,751,9.5,0.503,0.672,0.10400000000000001,3.6,20.2,11.9,5.7,1.2,2.9,9.5
1876,2014,DET,Jonas Jerebko,26,64,741,13.4,0.5770000000000001,0.35600000000000004,0.284,7.2,19.3,12.9,7.8,1.4,0.6,15.5
1877,2014,LAL,Chris Kaman,31,39,736,17.0,0.537,0.009000000000000001,0.19699999999999998,7.8,25.4,16.6,14.1,0.7,3.9,16.4
1878,2014,POR,Joel Freeland,26,52,727,11.3,0.498,0.012,0.179,13.2,17.6,15.4,7.1,0.7,2.1,15.5
1879,2014,NOP,Darius Miller,23,45,723,9.0,0.55,0.46399999999999997,0.217,1.4,7.0,4.2,8.7,1.7,1.0,10.8
1880,2014,HOU,Aaron Brooks,29,43,716,11.9,0.529,0.502,0.16699999999999998,3.8,5.7,4.8,18.1,1.7,0.6,15.3
1881,2014,PHI,Henry Sims,23,26,707,17.4,0.5539999999999999,0.004,0.467,12.1,15.7,13.8,10.6,1.6,1.5,10.7
1882,2014,MIL,Jeff Adrien,27,28,705,18.4,0.552,0.0,0.4,10.9,25.0,17.7,7.7,1.3,2.4,10.1
1883,2014,CLE,Earl Clark,26,45,698,8.6,0.467,0.483,0.1,3.1,17.6,10.2,3.6,1.2,2.3,10.7
1884,2014,ORL,Doron Lamb,22,53,695,7.5,0.5429999999999999,0.563,0.225,1.3,6.7,4.0,9.3,0.8,0.1,13.3
1885,2014,SAS,Matt Bonner,33,61,690,11.2,0.5820000000000001,0.598,0.073,2.7,17.9,10.6,6.1,1.1,1.2,8.6
1886,2014,NOP,Jeff Withey,23,58,684,15.2,0.59,0.008,0.5660000000000001,8.2,17.4,12.7,5.6,1.1,6.1,11.0
1887,2014,DEN,Jordan Hamilton,23,39,670,13.2,0.49700000000000005,0.508,0.122,3.7,17.8,10.7,7.8,2.3,1.4,9.2
1888,2014,MIN,Alexey Shved,25,63,664,10.2,0.452,0.43,0.38,3.4,10.1,6.6,14.9,1.9,1.8,14.8
1889,2014,CLE,Anthony Bennett,20,52,663,6.9,0.425,0.23600000000000002,0.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5
1890,2014,GSW,Jordan Crawford,25,42,661,11.9,0.503,0.384,0.129,1.7,8.6,5.2,14.2,1.0,0.2,12.4
1891,2014,MIN,Robbie Hummel,24,53,655,9.6,0.49200000000000005,0.503,0.09,5.7,16.6,11.0,5.0,1.2,0.2,5.2
1892,2014,IND,Danny Granger,30,29,653,10.3,0.491,0.42200000000000004,0.23800000000000002,4.3,13.3,9.0,8.1,0.7,1.5,12.8
1893,2014,MIA,Udonis Haslem,33,46,653,10.5,0.523,0.0,0.301,8.4,24.7,16.8,2.9,0.9,2.0,12.7
1894,2014,MEM,Jerryd Bayless,25,31,650,11.3,0.473,0.34700000000000003,0.23800000000000002,1.5,9.3,5.4,15.6,1.6,0.6,7.7
1895,2014,LAL,Kent Bazemore,24,23,643,13.3,0.5429999999999999,0.36200000000000004,0.297,0.8,12.0,6.4,17.7,2.3,0.8,15.5
1896,2014,MEM,Jon Leuer,24,49,642,17.6,0.5660000000000001,0.19899999999999998,0.191,6.8,22.4,14.6,5.2,1.5,1.7,9.2
1897,2014,ATL,Dennis Schroder,20,49,641,5.8,0.442,0.223,0.22899999999999998,0.9,9.9,5.4,22.0,1.3,0.0,22.8
1898,2014,TOR,Rudy Gay,27,18,639,14.7,0.46799999999999997,0.17600000000000002,0.263,5.3,19.1,12.1,11.5,2.3,2.9,13.6
1899,2014,WAS,Garrett Temple,27,75,638,7.8,0.431,0.20600000000000002,0.305,3.8,8.7,6.2,15.8,2.8,1.4,20.8
1900,2014,NYK,Kenyon Martin,36,32,633,12.2,0.521,0.008,0.154,6.5,18.7,12.5,11.9,2.1,3.8,16.5
1901,2014,CHA,Jeffery Taylor,24,26,629,5.9,0.436,0.307,0.21600000000000003,2.7,8.1,5.4,5.7,1.1,0.6,9.5
1902,2014,BRK,Marcus Thornton,26,26,620,16.1,0.547,0.515,0.226,3.5,10.8,7.1,8.6,2.3,0.4,9.0
1903,2014,GSW,Steve Blake,33,28,607,9.4,0.494,0.6579999999999999,0.067,0.9,9.0,5.0,22.7,1.6,0.7,20.1
1904,2014,MIL,Gary Neal,29,30,607,11.2,0.5,0.401,0.195,1.5,8.2,4.7,13.4,0.6,0.0,11.5
1905,2014,MIN,Ronny Turiaf,31,31,606,13.9,0.578,0.0,0.467,9.6,22.0,15.6,5.7,0.7,6.3,15.7
1906,2014,OKC,Caron Butler,33,22,598,11.9,0.5479999999999999,0.5479999999999999,0.102,1.0,11.9,6.7,6.4,2.0,0.8,4.0
1907,2014,UTA,John Lucas,31,42,591,5.2,0.40299999999999997,0.442,0.084,2.3,5.4,3.8,11.1,1.2,0.0,10.0
1908,2014,NYK,Beno Udrih,31,31,588,12.4,0.507,0.25,0.15,1.9,9.7,5.7,28.9,2.0,0.5,19.8
1909,2014,MIL,Larry Sanders,25,23,584,14.0,0.478,0.006,0.34,11.4,21.3,16.2,5.3,1.6,5.6,12.3
1910,2014,WAS,Kevin Seraphin,24,53,578,12.5,0.5329999999999999,0.0,0.141,10.5,15.3,12.8,4.9,0.3,3.7,14.9
1911,2014,PHI,Brandon Davies,22,51,575,7.5,0.47600000000000003,0.078,0.414,6.9,13.9,10.2,7.1,2.0,1.1,18.8
1912,2014,TOR,Chuck Hayes,30,45,575,9.6,0.467,0.01,0.184,9.9,23.2,16.5,7.5,2.1,1.4,19.7
1913,2014,IND,Evan Turner,25,27,571,9.7,0.46799999999999997,0.126,0.179,2.5,13.9,8.5,18.4,1.0,0.3,14.2
1914,2014,DEN,Andre Miller,37,30,570,13.4,0.534,0.125,0.326,3.0,10.8,6.9,25.8,1.3,0.9,16.7
1915,2014,BRK,Jason Terry,36,35,570,7.4,0.501,0.6779999999999999,0.099,0.8,6.9,3.9,15.3,1.2,0.0,14.5
1916,2014,CHI,Nazr Mohammed,36,80,562,10.1,0.445,0.0,0.23800000000000002,13.6,21.7,17.7,5.8,1.3,4.1,21.0
1917,2014,TOR,Steve Novak,30,54,540,11.1,0.599,0.836,0.040999999999999995,1.7,10.8,6.3,3.8,1.2,0.6,3.3
1918,2014,PHO,Archie Goodwin,19,52,533,10.3,0.507,0.21600000000000003,0.32899999999999996,5.3,13.0,9.2,5.7,1.9,1.6,18.7
1919,2014,BRK,Brook Lopez,25,17,533,25.4,0.629,0.004,0.502,8.8,14.1,11.5,6.1,0.9,4.8,9.1
1920,2014,DEN,Anthony Randolph,24,43,527,12.2,0.499,0.34700000000000003,0.392,4.1,21.0,12.5,9.1,2.4,2.7,15.9
1921,2014,WAS,Al Harrington,33,34,511,9.7,0.506,0.483,0.16899999999999998,3.3,15.0,9.1,8.7,1.4,0.0,13.3
1922,2014,CHA,Gary Neal,29,22,507,14.0,0.5710000000000001,0.35600000000000004,0.263,0.4,8.5,4.5,12.6,1.1,0.0,10.4
1923,2014,BOS,Courtney Lee,28,30,504,14.6,0.573,0.284,0.12,1.8,9.5,5.5,10.9,2.0,1.4,11.5
1924,2014,SAC,Reggie Evans,33,24,500,13.8,0.556,0.0,0.7140000000000001,13.8,28.1,20.9,4.8,2.4,0.2,20.1
1925,2014,SAS,Aron Baynes,27,53,491,9.7,0.467,0.0,0.129,13.6,19.4,16.6,9.9,0.2,0.7,17.3
1926,2014,DAL,Shane Larkin,21,48,489,8.3,0.446,0.27699999999999997,0.182,2.6,7.3,5.0,20.4,2.7,0.2,20.9
1927,2014,BOS,Vitor Faverani,25,37,488,11.0,0.502,0.272,0.252,9.5,20.6,14.9,5.2,1.5,4.3,20.1
1928,2014,ORL,Jason Maxiell,30,34,488,8.1,0.45899999999999996,0.0,0.295,6.5,13.5,10.0,2.8,0.8,3.2,10.6
1929,2014,LAC,Ryan Hollins,29,61,482,11.9,0.73,0.0,0.778,7.4,13.1,10.4,2.4,0.9,4.9,23.1
1930,2014,CLE,Andrew Bynum,26,24,480,14.8,0.456,0.0,0.207,10.7,18.9,14.7,9.6,0.6,4.9,11.9
1931,2014,POR,C.J. McCollum,22,38,476,9.0,0.521,0.449,0.191,1.6,9.2,5.4,8.7,1.5,0.3,15.4
1932,2014,NOP,Luke Babbitt,24,27,473,12.1,0.525,0.617,0.11699999999999999,4.4,17.5,10.8,9.4,0.8,1.9,8.5
1933,2014,WAS,Jan Vesely,23,33,470,11.5,0.494,0.0,0.326,12.9,15.1,13.9,3.1,2.8,3.3,17.3
1934,2014,MIL,Miroslav Raduljica,26,48,465,15.3,0.603,0.0,0.43700000000000006,12.9,13.7,13.3,8.3,0.8,2.3,15.7
1935,2014,SAC,Greivis Vasquez,27,18,465,14.1,0.536,0.33299999999999996,0.213,1.2,7.1,4.1,32.8,0.7,0.2,14.1
1936,2014,SAC,Jimmer Fredette,24,41,463,16.3,0.584,0.369,0.096,1.7,9.4,5.5,23.5,1.5,0.5,17.6
1937,2014,SAC,John Salmons,34,18,445,8.3,0.43700000000000006,0.359,0.06,2.0,9.8,5.8,14.7,1.4,1.5,10.4
1938,2014,UTA,Rudy Gobert,21,45,434,12.9,0.507,0.0,0.878,13.1,28.5,20.6,2.4,1.0,7.4,23.8
1939,2014,ATL,Gustavo Ayon,28,26,429,12.9,0.505,0.0,0.196,11.4,22.3,16.9,10.0,3.0,1.8,20.7
1940,2014,UTA,Brandon Rush,28,38,418,4.1,0.428,0.522,0.055999999999999994,1.3,11.1,6.1,8.5,0.6,1.7,17.8
1941,2014,SAC,Patrick Patterson,24,17,415,10.3,0.457,0.32,0.131,9.1,17.9,13.5,5.6,1.6,0.6,11.0
1942,2014,WAS,Andre Miller,37,28,412,14.6,0.534,0.034,0.345,3.3,12.9,8.0,33.9,2.4,0.4,21.8
1943,2014,MIA,Toney Douglas,27,27,410,10.9,0.494,0.413,0.25,4.5,13.9,9.3,17.3,1.7,0.6,13.5
1944,2014,BRK,Reggie Evans,33,30,399,9.0,0.462,0.0,1.102,15.9,28.7,22.4,1.8,1.7,0.4,24.2
1945,2014,OKC,Andre Roberson,22,40,399,9.0,0.518,0.191,0.147,10.7,15.6,13.3,5.2,2.4,2.0,20.8
1946,2014,NYK,Jeremy Tyler,22,41,398,13.0,0.532,0.0,0.414,10.9,21.6,16.1,3.3,0.8,4.5,15.9
1947,2014,LAC,Reggie Bullock,22,43,395,6.7,0.46,0.603,0.07400000000000001,3.2,11.7,7.6,4.3,1.1,0.2,9.4
1948,2014,WAS,Drew Gooden,32,22,395,18.4,0.591,0.11900000000000001,0.18899999999999997,10.7,23.0,16.7,6.3,1.3,1.5,9.9
1949,2014,DAL,Wayne Ellington,26,45,393,12.2,0.5539999999999999,0.46799999999999997,0.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8
1950,2014,IND,Donald Sloan,26,48,392,8.5,0.43700000000000006,0.359,0.171,1.2,11.0,6.3,20.1,1.3,0.2,14.9
1951,2014,LAC,Hedo Turkoglu,34,38,392,11.3,0.49200000000000005,0.45899999999999996,0.165,3.2,21.4,12.6,11.9,2.4,2.0,12.0
1952,2014,NYK,Metta World Peace,34,29,388,11.7,0.469,0.38299999999999995,0.113,5.3,12.8,8.9,7.1,3.3,1.8,11.4
1953,2014,POR,Will Barton,23,41,387,13.5,0.488,0.212,0.205,4.5,16.0,10.3,13.3,1.2,1.3,9.6
1954,2014,IND,Rasual Butler,34,50,378,12.2,0.585,0.564,0.127,1.9,9.9,6.1,7.4,1.0,1.8,8.7
1955,2014,CHA,Luke Ridnour,32,25,378,8.6,0.45,0.37,0.065,2.4,8.1,5.2,22.4,1.2,1.3,15.3
1956,2014,ORL,Ronnie Price,30,31,377,7.6,0.379,0.467,0.141,2.4,10.5,6.5,25.6,3.4,0.4,21.0
1957,2014,NYK,Toure' Murry,24,51,373,11.1,0.479,0.09300000000000001,0.302,4.0,10.1,6.9,21.5,2.7,0.2,18.9
1958,2014,PHO,Leandro Barbosa,31,20,368,11.5,0.506,0.191,0.298,1.5,9.7,5.6,13.4,1.0,0.8,11.4
1959,2014,PHO,Alex Len,20,42,362,7.3,0.469,0.0,0.397,12.1,18.6,15.3,1.6,0.6,3.8,22.1
1960,2014,POR,Meyers Leonard,21,40,355,9.4,0.489,0.066,0.231,8.0,25.5,16.8,7.3,1.0,1.0,13.0
1961,2014,HOU,Jordan Hamilton,23,21,349,11.7,0.528,0.5660000000000001,0.16399999999999998,3.0,15.7,9.7,8.0,1.9,1.5,12.7
1962,2014,IND,Orlando Johnson,24,38,342,6.1,0.431,0.42700000000000005,0.22899999999999998,2.4,13.8,8.4,7.2,0.9,0.2,11.7
1963,2014,PHI,Jarvis Varnado,25,23,337,13.4,0.597,0.0,0.867,5.9,14.7,10.1,5.7,1.4,6.9,10.8
1964,2014,SAC,Aaron Gray,29,33,335,7.9,0.455,0.017,0.31,13.0,21.8,17.4,8.2,1.5,1.9,29.1
1965,2014,NYK,Cole Aldrich,25,46,330,19.1,0.62,0.0,0.49200000000000005,12.8,33.8,23.0,6.4,1.3,8.1,19.5
1966,2014,TOR,Landry Fields,25,30,322,8.6,0.44299999999999995,0.075,0.32799999999999996,5.4,16.0,10.7,9.3,1.6,0.7,12.5
1967,2014,WAS,Otto Porter,20,37,319,6.0,0.405,0.231,0.132,7.5,13.3,10.4,4.6,1.3,0.3,12.7
1968,2014,DET,Josh Harrellson,24,32,317,13.4,0.547,0.37799999999999995,0.085,9.8,16.7,13.1,6.9,1.0,3.8,10.5
1969,2014,LAL,Steve Nash,39,15,313,12.2,0.488,0.255,0.255,1.4,8.5,4.9,40.3,1.1,0.5,22.9
1970,2014,CHI,Derrick Rose,25,10,311,9.7,0.446,0.287,0.195,3.3,8.3,5.9,26.2,0.9,0.2,16.0
1971,2014,DET,Chauncey Billups,37,19,309,5.3,0.42700000000000005,0.608,0.152,1.3,8.9,4.9,18.7,1.3,0.3,22.9
1972,2014,LAC,Glen Davis,28,23,308,10.3,0.527,0.012,0.284,7.8,16.7,12.4,3.3,1.9,1.7,15.7
1973,2014,DEN,Jan Vesely,23,21,306,14.5,0.503,0.0,0.321,9.8,17.7,13.8,5.4,4.3,3.9,13.2
1974,2014,SAS,Nando De Colo,26,26,301,13.2,0.545,0.33299999999999996,0.237,2.3,14.0,8.4,15.1,2.5,0.7,17.0
1975,2014,DAL,Gal Mekel,25,31,292,5.4,0.4,0.233,0.14,2.0,8.6,5.3,30.1,0.7,0.3,25.4
1976,2014,MIN,Shabazz Muhammad,21,37,290,13.1,0.505,0.08900000000000001,0.32299999999999995,8.8,11.2,10.0,3.4,1.4,0.3,10.2
1977,2014,CHA,Ben Gordon,30,19,279,6.4,0.42200000000000004,0.26899999999999996,0.19399999999999998,1.2,9.8,5.5,12.2,1.9,0.6,15.2
1978,2014,GSW,Stephen Curry,27,8,270,37.4,0.71,0.547,0.33299999999999996,2.5,13.7,8.4,30.6,3.3,0.5,11.2
1979,2014,MEM,Quincy Pondexter,25,15,270,10.3,0.52,0.43,0.32899999999999996,4.4,7.0,5.7,11.0,1.0,0.3,14.2
1980,2014,BRK,Tyshawn Taylor,23,23,270,5.4,0.42700000000000005,0.132,0.33,1.3,5.3,3.3,21.4,2.3,0.3,22.9
1981,2014,GSW,Kent Bazemore,24,44,268,6.2,0.44799999999999995,0.402,0.371,2.1,14.0,8.1,10.9,2.2,1.7,19.9
1982,2014,GSW,Toney Douglas,27,24,265,6.5,0.49200000000000005,0.6859999999999999,0.09300000000000001,1.7,8.9,5.4,10.3,1.1,0.6,15.2
1983,2014,IND,Chris Copeland,29,41,265,17.6,0.621,0.675,0.12,3.1,10.1,6.8,12.6,0.6,2.0,10.2
1984,2014,MIA,Roger Mason,33,25,260,8.2,0.528,0.716,0.10400000000000001,0.5,9.8,5.3,10.5,1.2,0.3,11.4
1985,2014,CHA,Jeff Adrien,27,25,256,14.9,0.5589999999999999,0.0,0.625,14.5,24.4,19.4,4.1,1.4,4.6,13.6
1986,2014,HOU,Isaiah Canaan,22,22,252,9.5,0.506,0.632,0.33299999999999996,3.3,7.1,5.3,13.2,1.6,1.2,17.4
1987,2014,PHI,Daniel Orton,23,22,251,10.5,0.54,0.0,0.638,6.6,20.2,13.1,8.5,1.2,5.1,23.0
1988,2014,WAS,Chris Singleton,24,25,250,8.8,0.48100000000000004,0.284,0.373,8.2,17.5,12.8,3.5,1.9,1.0,17.9
1989,2014,LAC,Antawn Jamison,37,22,248,7.8,0.408,0.446,0.272,4.2,19.9,12.3,4.1,1.8,0.9,6.4
1990,2014,PHI,Byron Mullens,24,18,247,16.1,0.569,0.495,0.139,7.2,19.6,13.1,5.5,1.8,2.6,11.6
1991,2014,BRK,Jorge Gutierrez,25,15,244,8.7,0.523,0.222,0.222,1.5,9.3,5.4,19.4,2.2,0.3,19.1
1992,2014,CHI,Marquis Teague,20,19,242,0.0,0.308,0.152,0.242,0.5,8.3,4.5,17.9,0.4,1.3,18.9
1993,2014,CHA,Jannero Pargo,34,29,242,18.9,0.5539999999999999,0.508,0.09300000000000001,0.5,8.9,4.7,40.3,3.0,0.3,17.5
1994,2014,DET,Luigi Datome,26,34,238,8.0,0.409,0.402,0.10300000000000001,6.1,15.5,10.6,7.0,1.3,0.3,9.8
1995,2014,MIA,James Jones,33,20,236,15.4,0.6659999999999999,0.794,0.162,1.1,10.8,6.1,5.8,0.7,1.5,5.2
1996,2014,ORL,Dewayne Dedmon,24,16,234,12.5,0.488,0.0,0.321,13.0,24.8,18.9,1.3,1.5,4.4,13.0
1997,2014,SAC,Carl Landry,30,18,233,11.2,0.563,0.0,0.28300000000000003,7.2,20.6,13.8,3.4,0.7,0.3,11.8
1998,2014,LAL,MarShon Brooks,25,18,228,16.5,0.578,0.21600000000000003,0.295,3.7,10.3,7.0,15.2,2.6,0.9,14.6
1999,2014,IND,Solomon Hill,22,28,226,7.6,0.545,0.575,0.175,4.7,15.2,10.2,7.9,1.1,0.7,23.2
2000,2014,UTA,Mike Harris,30,20,225,15.3,0.5760000000000001,0.033,0.44299999999999995,7.4,9.5,8.4,3.6,3.7,2.4,13.1
2001,2014,DET,Peyton Siva,23,24,224,5.7,0.425,0.439,0.263,0.9,6.2,3.4,21.0,2.0,0.4,22.1
2002,2014,PHI,Lorenzo Brown,23,26,224,8.2,0.349,0.349,0.151,3.7,10.0,6.8,27.5,2.8,1.1,14.9
2003,2014,WAS,Eric Maynor,26,23,215,6.0,0.355,0.34700000000000003,0.042,3.7,9.3,6.5,26.8,1.2,0.4,18.8
2004,2014,ATL,Mike Muscala,22,20,215,10.8,0.48,0.040999999999999995,0.192,9.2,18.7,14.0,5.2,0.7,3.7,13.2
2005,2014,MIA,Greg Oden,26,23,212,12.4,0.5670000000000001,0.0,0.469,14.2,17.7,16.0,0.7,1.7,5.3,16.9
2006,2014,BRK,Marquis Teague,20,21,201,8.4,0.505,0.151,0.358,0.0,12.5,6.3,23.8,2.1,0.4,26.4
2007,2014,PHO,Dionte Christmas,27,31,198,11.1,0.489,0.5,0.387,7.4,14.1,10.8,5.8,0.5,1.1,7.6
2008,2014,SAC,Luc Mbah a Moute,27,9,196,11.7,0.53,0.094,0.406,5.1,10.5,7.8,11.1,2.3,2.1,9.6
2009,2014,LAC,Danny Granger,30,12,194,12.6,0.532,0.405,0.16699999999999998,4.2,11.6,8.0,6.6,0.8,1.6,10.0
2010,2014,TOR,Nando De Colo,26,21,193,12.9,0.495,0.36700000000000005,0.217,4.8,12.1,8.5,26.9,1.9,1.2,17.6
2011,2014,PHI,Darius Morris,23,12,193,11.9,0.544,0.358,0.313,1.6,5.8,3.6,25.4,2.0,0.0,19.9
2012,2014,OKC,Hasheem Thabeet,26,23,192,2.6,0.536,0.0,0.217,5.6,17.4,11.7,0.7,1.0,3.8,35.7
2013,2014,PHI,Arnett Moultrie,23,12,187,6.7,0.44799999999999995,0.0,0.132,6.1,14.4,10.1,1.5,2.1,1.7,14.8
2014,2014,POR,Victor Claver,25,21,184,8.8,0.502,0.429,0.262,5.3,17.4,11.4,9.1,0.8,1.1,19.0
2015,2014,NOP,Louis Amundson,31,18,184,9.2,0.446,0.0,0.75,17.4,17.3,17.4,4.7,2.5,5.0,24.8
2016,2014,DET,Charlie Villanueva,29,20,180,12.7,0.469,0.609,0.152,3.5,17.9,10.3,5.5,1.1,2.2,6.7
2017,2014,LAL,Manny Harris,24,9,180,10.9,0.485,0.28600000000000003,0.171,4.1,16.0,10.1,9.5,1.1,0.4,10.7
2018,2014,SAC,Chuck Hayes,30,16,179,11.4,0.47,0.0,0.21899999999999997,12.5,17.2,14.8,4.9,3.1,0.9,16.6
2019,2014,LAL,Kobe Bryant,35,6,177,10.7,0.505,0.21899999999999997,0.28800000000000003,1.2,14.5,7.8,34.6,1.9,0.4,29.2
2020,2014,BRK,Jason Collins,35,22,172,4.1,0.485,0.125,0.16699999999999998,4.9,8.3,6.6,3.5,2.4,0.5,21.4
2021,2014,UTA,Ian Clark,22,23,172,9.2,0.485,0.46299999999999997,0.10400000000000001,1.9,11.1,6.4,14.7,2.4,0.9,16.7
2022,2014,CLE,Henry Sims,23,20,168,10.7,0.43,0.0,0.311,14.4,23.2,18.7,4.5,1.5,3.5,13.5
2023,2014,LAC,Byron Mullens,24,27,167,7.8,0.503,0.609,0.094,4.8,16.1,10.6,5.5,1.8,1.4,16.3
2024,2014,MIN,Derrick Williams,22,11,162,7.6,0.442,0.278,0.29600000000000004,2.0,15.9,8.7,0.9,1.2,1.9,8.9
2025,2014,POR,Earl Watson,34,24,161,2.1,0.47,0.636,0.364,3.4,6.6,5.0,22.0,1.6,0.4,57.1
2026,2014,MEM,Jamaal Franklin,22,21,161,4.7,0.489,0.282,0.051,2.9,14.0,8.5,5.4,1.3,1.0,21.6
2027,2014,HOU,Ronnie Brewer,28,23,158,3.5,0.22,0.5329999999999999,0.133,1.5,8.0,4.9,8.2,1.9,0.5,11.2
2028,2014,ATL,John Jenkins,22,13,158,4.7,0.457,0.429,0.095,2.2,13.8,8.1,10.4,0.3,0.5,20.1
2029,2014,CLE,Sergey Karasev,20,22,156,2.3,0.47,0.5429999999999999,0.28600000000000003,0.0,11.8,5.8,5.6,1.0,0.5,21.8
2030,2014,PHI,Dewayne Dedmon,24,11,150,8.7,0.5329999999999999,0.0,0.44799999999999995,7.6,28.5,17.6,2.9,0.0,4.8,20.6
2031,2014,BOS,Joel Anthony,31,21,149,8.1,0.384,0.0,0.231,9.6,14.1,11.8,1.9,1.0,4.1,6.5
2032,2014,NYK,Shannon Brown,28,19,148,8.4,0.462,0.0,0.316,4.6,7.4,6.0,4.1,4.3,0.0,18.8
2033,2014,DAL,Bernard James,28,30,146,8.5,0.503,0.043,0.478,12.0,21.2,16.6,2.8,1.1,4.5,26.4
2034,2014,TOR,Dwight Buycks,24,14,146,7.2,0.414,0.354,0.188,3.2,15.2,9.2,10.6,2.9,0.0,16.1
2035,2014,GSW,Nemanja Nedovic,22,24,142,-1.7,0.306,0.462,0.205,2.3,9.1,5.8,12.1,0.0,0.5,23.4
2036,2014,BRK,Tornike Shengelia,22,17,137,3.3,0.45399999999999996,0.25,0.33299999999999996,3.5,8.7,6.1,13.3,0.8,0.6,28.6
2037,2014,BOS,Chris Babb,23,14,132,3.7,0.36700000000000005,0.9,0.0,3.3,11.5,7.3,3.3,2.3,0.0,9.1
2038,2014,MIL,Chris Wright,25,8,126,16.5,0.5770000000000001,0.028999999999999998,0.429,8.8,9.4,9.1,6.9,2.9,3.2,10.7
2039,2014,TOR,Julyan Stone,25,21,120,6.6,0.491,0.47100000000000003,0.17600000000000002,1.9,17.6,9.7,14.5,1.3,0.0,21.4
2040,2014,PHI,Casper Ware,24,9,116,13.0,0.5379999999999999,0.5,0.14300000000000002,0.0,8.7,4.2,13.7,3.3,0.0,10.1
2041,2014,SAS,Austin Daye,25,14,115,13.5,0.499,0.527,0.127,3.1,16.0,9.8,7.9,1.8,2.5,7.9
2042,2014,IND,Lavoy Allen,24,14,112,17.5,0.521,0.0,0.294,13.7,20.1,17.1,9.0,0.9,4.1,9.4
2043,2014,PHI,Eric Maynor,26,8,112,6.6,0.461,0.414,0.276,1.9,13.0,7.2,15.7,1.7,1.4,27.0
2044,2014,PHI,James Nunnally,23,9,111,6.1,0.43,0.536,0.179,0.0,11.1,5.4,7.7,2.2,0.7,9.0
2045,2014,UTA,Jamaal Tinsley,35,8,110,1.9,0.225,0.75,0.0,2.0,9.7,5.8,29.5,1.0,0.0,31.0
2046,2014,WAS,Glen Rice,23,11,109,6.6,0.39899999999999997,0.45899999999999996,0.18899999999999997,4.2,17.3,10.6,9.3,2.8,0.8,18.3
2047,2014,LAC,Stephen Jackson,35,9,107,0.1,0.27,0.5379999999999999,0.154,2.2,8.0,5.2,6.2,2.8,0.7,17.8
